file,linear_r2,rf_r2,ada_r2,mlp_r2,linear_mae,rf_mae,ada_mae,mlp_mae,linear_rmse,rf_rmse,ada_rmse,mlp_rmse,linear_aggregated_r2,rf_aggregated_r2,ada_aggregated_r2,mlp_aggregated_r2,linear_aggregated_mae,rf_aggregated_mae,ada_aggregated_mae,mlp_aggregated_mae,linear_aggregated_rmse,rf_aggregated_rmse,ada_aggregated_rmse,mlp_aggregated_rmse,num_rows,mean_speed,std_speed,duration_mean_s,speed_points_mean
863609060574526.csv,0.5287806717402757,0.5478842340251853,0.563498335430967,0.5781213513652654,33.54473175452791,33.255546259699265,32.174283949356,31.0094329537792,42.98506383178212,42.10472682306426,41.371282122814264,40.67240010615236,0.819333981480727,0.8329898636002318,0.8379778567930465,0.8449202974459011,45.79938492178474,44.62971179157459,43.700787805185854,42.23979435729981,60.94151002093737,58.59308834160526,57.7114731763377,56.46150547037122,5858,69.10142571489685,11.125630042112112,65.03927108228065,3.6247866165926936
863609060574567.csv,0.6967871467748257,0.7220191260407567,0.7456455108531796,0.7569263367591417,31.90199610900391,30.433131470687545,28.821151745647754,27.552547369374857,43.639662488084774,41.784483431927775,39.96936816407592,39.07297977285595,0.8647638027762937,0.87465662615934,0.8897922647319183,0.8948681506093269,43.737419809673106,41.83059289219538,39.63869603882377,37.99476666957774,62.290548387595265,59.96893958631945,56.23176536692094,54.92155580670451,3848,69.06739423445222,9.982519605629525,73.06212266112264,3.616943866943867
863609060574583.csv,0.5645219525453735,0.5840495578157925,0.6063715832958239,0.622198745061314,20.136126082558043,19.433911801360125,18.975184989965342,18.413279326065727,25.861120991269114,25.2746417089683,24.587107174157484,24.087732008030898,0.8617329113880723,0.8699449106418049,0.8786888255779755,0.8787826116943458,27.866760825541473,26.040683681198995,25.276783993418768,25.26673997010236,35.414147183881944,34.346386652964256,33.171704072236814,33.15887900960001,1607,72.9041150357447,9.807802059323745,77.93590728064717,3.8263845675171124
863609060574609.csv,0.6148768176860994,0.6364933308302873,0.6523263620987665,0.6523686851450166,26.828350158504822,26.288050046147728,25.489322656051424,24.85951542757522,35.71868117421506,34.70178190888573,33.93762647310972,33.935560760767444,0.8497348125330858,0.861424920233329,0.869994869749168,0.8728077492347981,40.53035138556344,39.1232520611816,37.676717720237555,36.27178504424972,55.38934690227373,53.191179925787324,51.520171615833796,50.95976093208551,7390,68.00098234508144,8.453027999048235,67.48254736129905,3.699188092016238
863609060574633.csv,0.5348624984353583,0.5094829995832304,0.5317611023769615,0.5356509635357412,30.318852967192136,31.388935676036777,30.430373929628338,29.786014697490593,39.64040057303353,40.707495962959605,39.77233610759223,39.606788653068975,0.8017646389157485,0.7867509519826866,0.7976824474148706,0.8050115080373198,40.77171913026879,42.42500689181926,41.283174745652154,40.178125762178034,55.21533911529609,57.26809427774604,55.78095714957679,54.76129009811175,4677,54.904938289561116,8.575847960653368,62.82724246311739,3.3104554201411163
863609060574765.csv,0.5619690103430459,0.5932691506941625,0.596689884404727,0.5989787150103314,23.79937552632694,23.058583022325543,23.200250941610687,22.486419644317216,31.578309082960274,30.429163207503326,30.300933633516664,30.214830682798805,0.8228732974871495,0.829222598935517,0.8307266134886423,0.8356881944327985,29.4982677597138,29.19702998002459,28.860907857149776,27.934253668329518,40.9218600598282,40.181722227659186,40.00439331246908,39.413747596187015,3709,64.8526197477684,8.332964671992425,86.75358695066056,3.849285521703963
863609060584681.csv,0.7010729425663837,0.7115320527711779,0.7189098823093814,0.7437471404758663,39.25863336693213,39.31387202717763,38.52052023495369,35.63427478669624,50.8933607039829,49.99508356494052,49.35160772962312,47.120824048620726,0.8809977259197419,0.8902745986149758,0.895145986200256,0.9064395726339995,61.46419362849556,60.91832860306653,59.20568588423467,53.49509763052297,86.48500458854407,83.04562760758056,81.18124593593606,76.68479853284981,4108,79.32802706557669,8.948271776843322,64.87050024342746,3.2363680623174296
863609060584707.csv,0.781993378372444,0.814338856798577,0.8403685285177181,0.840869406420211,25.946507445551035,23.796387997285308,21.418777428507685,20.873088728897674,32.78989530978865,30.259775232169062,28.058499747765957,28.014445389419183,0.8875287740241602,0.9152331231969641,0.9309917733273193,0.9306116477405455,40.398744823976735,35.195188223955256,31.069140663308517,30.524107295898173,52.94906505836029,45.967477533108394,41.47515474978603,41.58922894651446,5509,66.74501732735534,9.620468634158726,61.47195825013614,3.2212742784534396
863609060586827.csv,0.7176805796066448,0.7180501851900114,0.7351245320523416,0.7392931194089121,26.006012733499464,25.84091104064825,24.16362830073501,23.99846113477863,34.806225998649396,34.78343481286899,33.713778360902566,33.44743400536204,0.9152253084398229,0.9155900645246402,0.924805232780289,0.925397662423946,32.73558496103199,32.230484928618935,29.2184430103557,29.56386211384142,45.66633843686426,45.567989327225106,43.00875702184789,42.83899755421799,3176,84.32202678069065,9.221217701250971,65.51857965994962,3.4924433249370277
863609060587957.csv,0.6116906458699762,0.6256302050198065,0.63977292922782,0.6349656923927207,23.512913420406907,23.09184463184507,22.78660512734177,21.747052727300247,32.04063176012059,31.460277220585013,30.860312369667533,31.065545644421125,0.7851062125195438,0.7914503564344499,0.8004958531707679,0.8011618946943851,32.75086332401768,31.865560267779202,31.070296390454338,30.068562076937766,45.54915723975508,44.871763886476344,43.887857426040505,43.81453671159225,3092,61.45904135157378,9.573011199090557,67.14586481241915,3.176908150064683
